year,deep,deep_allowed,xpts,wins,draws,loses,pts,ppda_coef,oppda_coef,xG_diff,xGA_diff,xpts_diff,league_encoded,h_a_encoded,rolling_xG,rolling_xGA,rolling_npxG,rolling_scored,rolling_missed,rolling_deep,rolling_deep_allowed,rolling_ppda_coef,rolling_oppda_coef,rolling_ppda_att,rolling_ppda_def,rolling_oppda_att,rolling_oppda_def,goal_difference,xG_difference,npxG_difference,result_encoded,scored,missed,xG,xGA
-1.4585476563406212,-1.4345005981907317,0.541750479878596,-1.357311200350152,-0.7726818423838734,1.7214057236076763,-0.7726818423838734,-0.2842712154098889,0.23184177467885586,-0.5189460099125087,0.21340761988900078,1.6094886650987452,-0.707714156937608,1.4879914064727164,-1.0,0.6877214821161088,0.1205806978059223,0.3255581283900253,0.6782718039108699,0.1034411092195931,0.0012716989397925165,-0.4605044587855233,-0.4460901202540255,-0.15147959757697507,-0.7147721603851983,-0.23295901589713877,0.005434248264903473,-0.2303110381551513,0.0,-1.0140994299825252,-1.101580667001661,0,0,0,0.171709,1.49986
-1.4585476563406212,-1.187469213432066,-0.6934064439147339,-0.9927517263880414,-0.7726818423838734,-0.580920573392905,1.2941937355675475,-1.0446789284118556,-0.4616825348165569,-0.7996767048951002,-0.46812307293252087,-0.5665208805930085,0.5287983429908528,1.4879914064727164,-1.0,-0.1252090169093458,0.09686461681539715,-0.21485989095496108,0.08792244337135523,-0.5516124970499185,-0.6671551686771392,-0.3670988913884487,-0.43669217117702797,-0.3410334704939361,0.08334790353196028,0.4692441868413848,0.03340707433775221,0.32529747910315304,-0.5403640879892934,-0.6920670784736531,-0.7517682106655308,1,1,2,0.52334,1.42973
-1.4585476563406212,0.29471909511993005,0.788781864637262,-1.404292391300314,-0.7726818423838734,-0.580920573392905,1.2941937355675475,-1.0446789284118556,-0.5670993866977403,0.14655835129877395,-0.0023916698758793837,0.04795823918231262,0.20642832262959138,1.4879914064727164,1.0,-0.2337218557341741,-0.05560495059784199,-0.3312983715023602,0.08792244337135523,-0.5516124970499185,-0.8156944725920129,-0.4605044587855233,-0.6246030813661919,-0.5988644014704702,-0.45015481299020443,0.18836290574597553,0.03340707433775221,1.2050109647621343,-1.0807281759785867,-1.5636582155652583,-1.0671178850630216,1,1,3,0.96641,3.01431
-1.4585476563406212,-1.4345005981907317,4.988315405534584,-1.660443070640991,-0.7726818423838734,-0.580920573392905,1.2941937355675475,-1.0446789284118556,2.6262069783121005,-1.023878631461706,0.15069833231919663,0.17320232403165653,0.005779135915059862,1.4879914064727164,-1.0,-0.7838269116611939,0.815353762047887,-0.5896770679746126,-0.5024269171681592,0.1034411092195931,-0.7414248206345762,-0.3670988913884487,-0.5776790559048216,-0.4124754113452046,-0.4842989868476229,0.001108718349035749,0.33489197756734707,1.2050109647621343,-1.6210922639678802,-2.306973487686318,-1.8745635063506536,1,0,3,0.112051,3.13346
-1.4585476563406212,-0.9404378286733999,0.29471909511993005,0.8962077857166667,1.2941937355675475,-0.580920573392905,-0.7726818423838734,1.2365442105940445,0.7669706238211391,-0.25219365509053465,0.4564757476661486,0.5345548968277873,-0.8443648115863197,1.4879914064727164,1.0,-1.4376021592240067,1.4050215701586626,-1.2912032400859257,-1.0927762777076737,0.7584947154891051,-0.9642337765068866,1.8746347261413405,0.44242559845285667,-0.6373694662260359,-0.1343212048090833,-0.6074673906910175,0.19813593898897403,1.7143187722489128,0.5403640879892934,0.7068263505606088,1.3992274312959454,2,2,1,2.40295,1.47723
-1.4585476563406212,-1.187469213432066,0.541750479878596,-0.840396701472141,-0.7726818423838734,-0.580920573392905,1.2941937355675475,-1.0446789284118556,-0.22485211312342376,0.027531351188361884,-1.304476057095839,-1.560936840223935,0.6481418166054203,1.4879914064727164,-1.0,-0.9613414800573814,1.8209413793117535,-0.7801570779248282,-0.7976015974379165,0.7584947154891051,-1.409851688251508,2.2482569957296383,0.9097571648902392,-0.7467048635263202,0.13029614258591055,-1.2160434997310716,-0.15307843281457448,1.436514513619761,-0.5403640879892934,-0.5772517001881026,-0.6270482894680361,1,2,3,0.727682,1.4837
-1.4585476563406212,-0.4463750591560679,-0.4463750591560679,0.8724136941760166,1.2941937355675475,-0.580920573392905,-0.7726818423838734,1.2365442105940445,1.0092729817106973,1.1512386803860768,-1.0949111161957634,1.1029307387055653,-0.8630033142384749,1.4879914064727164,1.0,-0.7354516331214433,1.8136315973394685,-0.5377685197306706,-0.207252236898402,1.7410751248933725,-1.335582036294071,2.2482569957296383,0.7510362471453996,-0.578430222395328,-0.19407350905956539,-1.2160434997310716,-0.03807903673730626,1.1124095452190832,1.6210922639678802,0.6941362780264545,0.12258668071841655,2,3,0,1.92705,1.01795
-1.4585476563406212,-0.19934367439740192,0.04768771036126406,0.9584851783715326,1.2941937355675475,-0.580920573392905,-0.7726818423838734,1.2365442105940445,-0.6209924591219604,-0.31912034160892794,-0.7523845741142926,0.3151596354786051,-0.7955813837263412,1.4879914064727164,-1.0,-0.16512926667119276,1.6273678584442135,-0.25769586571778,0.38309712364111276,1.0860215186238609,-1.1127730804217606,2.341662563126713,1.2622570359073424,0.022307538586729854,0.3906454682487273,-1.2628570465803064,0.2074602143465907,0.047493220474001285,1.0807281759785867,0.7516310109880561,0.18504119396670307,2,3,1,2.25291,1.26851
-0.870052886267514,-0.6934064439147339,-0.19934367439740192,-1.2448962576632008,-0.7726818423838734,-0.580920573392905,1.2941937355675475,-1.0446789284118556,-0.12435459244098061,-0.7703684552556708,0.6488901850966321,-0.03704796427355339,0.3312872715187762,1.4879914064727164,-1.0,0.3575710948267289,0.837676189680949,-0.02872346820284377,0.9734464841806272,0.4309679123543493,-1.2613123843366343,2.061445860935489,1.2435268576769631,-0.12108708397098056,0.48027392462445073,-1.0756028591833666,0.14219028684327611,0.32529747910315304,-1.0807281759785867,-1.028825869751853,-0.4861482534704409,1,0,2,0.586002,1.93344
-0.870052886267514,-1.187469213432066,0.04768771036126406,0.018497164089607488,1.2941937355675475,-0.580920573392905,-0.7726818423838734,1.2365442105940445,-0.5549665829567361,-0.419307563245553,-0.9646320404406001,0.0526463518002569,-1.5318973328877712,1.4879914064727164,1.0,0.5501356957068695,0.29486155091975497,0.1779058097381341,0.9734464841806272,0.1034411092195931,-1.0385034284643235,0.099928945596924,0.2875875108105055,-0.0430246847561467,0.4632018376957412,-0.23295901589713877,0.2975948761368821,0.32529747910315304,0.5403640879892934,0.024601331952494185,0.026723564632932302,2,2,1,1.05099,1.01877
